ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
14534,16,6.0,928.0,0.28,14.1,94,37.6,102,7,8.0,8.0,47.0,70,2
13945,16,90.0,2580.0,-0.27,16.5,94,29.0,100,7,8.0,24.0,19.0,70,0
21931,19,70.0,2570.0,0.24,62.0,95,89.0,81,7,6.4,0.0,2.99999999999999,90,0
4302,16,9.0,1560.0,0.27,30.2,95,26.3,61,6,16.1,4.7,20.0,90,1
13374,15,68.0,2493.0,0.18,16.5,91,30.6,100,18,3.2,8.0,40.0,70,1
2870,16,70.0,2004.0,-0.2,82.0,95,26.3,66,6,16.1,1.3,2.99999999999999,80,0
18502,19,33.0,2565.0,0.47,54.1,94,84.7,84,7,6.4,0.0,2.99999999999999,90,0
21053,20,87.0,2505.0,0.0,16.9,91,22.4,80,7,8.0,0.0,8.99999999999999,90,0
4708,16,80.0,2293.0,0.0,35.7,95,26.3,60,6,16.1,1.3,83.0,70,2
18875,19,69.0,2471.0,-0.0999999999999999,55.3,91,22.7,85,7,6.4,0.0,21.0,70,2
19382,19,94.0,3426.0,0.18,19.2,94,21.6,78,7,6.4,4.8,15.0,90,2
2038,15,69.0,1296.0,-0.560000000000001,21.2,95,26.3,67,9,8.0,2.4,14.0,90,2
8606,15,42.0,2135.0,0.15,34.9,100,77.6,81,7,16.1,0.0,82.0,70,0
4456,16,95.0,2743.0,0.0,48.2,95,26.3,58,6,16.1,4.7,16.0,80,0
18832,19,81.0,2954.0,0.24,46.7,91,88.2,85,7,6.4,0.0,2.99999999999999,70,0
20262,20,110.0,3139.0,0.0,17.6,94,22.0,80,7,8.0,0.0,12.0,90,1
8561,15,32.0,2598.0,0.94,30.2,103,25.5,74,7,16.1,0.0,82.0,70,0
3990,16,66.0,1445.0,-0.26,22.7,95,26.3,65,6,16.1,4.7,4.99999999999999,90,0
4179,16,0.0,1360.0,-0.22,35.3,95,26.3,57,6,16.1,4.7,20.0,80,1
8461,15,14.0,1216.0,0.35,20.8,93,18.8,73,7,16.1,0.0,62.0,70,1
14815,16,88.0,2552.0,0.4,20.0,92,26.7,96,7,8.0,8.0,20.0,80,1
12249,15,97.0,2768.0,0.0,20.8,92,37.3,96,18,3.2,0.0,42.0,70,0
18877,19,73.0,2648.0,0.43,57.6,91,89.8,88,7,6.4,0.0,34.0,90,2
15300,16,73.0,2099.0,-0.0700000000000001,16.1,91,23.1,93,7,8.0,8.0,11.0,90,0
20461,20,86.0,2472.0,0.0,16.9,93,23.5,83,18,8.0,0.0,25.0,90,1
19576,19,78.0,2809.0,0.23,82.7,95,91.8,85,7,6.4,4.8,30.0,90,2
21896,15,22.0,1725.0,0.27,18.0,97,40.8,106,18,3.2,0.0,8.99999999999999,70,0
3377,16,77.0,2774.0,0.0,44.7,95,26.3,65,6,16.1,1.3,28.0,90,0
4652,16,91.0,2622.0,0.0,36.9,95,26.3,65,6,16.1,4.7,9.99999999999998,90,0
5834,14,80.0,2296.0,0.0,82.0,90,79.6,72,5,16.1,0.0,17.0,90,0
7290,14,30.0,1779.0,-0.5,24.3,102,19.6,72,5,16.1,0.0,28.0,70,3
94,15,37.0,1923.0,0.23,32.5,105,43.1,73,9,16.1,2.4,8.99999999999999,70,0
4891,16,64.0,1812.0,-0.47,24.3,95,26.3,60,6,16.1,1.3,27.0,80,2
9210,15,46.0,2324.0,-0.26,27.5,96,19.2,75,5,16.1,0.0,36.0,70,1
21738,19,84.0,2396.0,0.0,85.1,94,92.9,85,7,5.6,9.6,56.0,70,2
21689,16,20.0,1611.0,0.51,43.9,103,74.1,77,6,16.1,0.0,11.0,70,2
16640,18,0.0,671.0,0.0,12.9,96,24.3,85,7,4.0,8.8,8.99999999999999,70,0
13080,15,60.0,2208.0,0.0,83.9,94,94.1,109,18,3.2,8.0,6.99999999999999,90,1
879,15,68.0,2486.0,-0.81,26.7,98,18.0,69,7,8.0,0.0,91.0,50,7
11611,16,1.99999999999999,1111.0,-0.48,27.1,102,65.9,70,6,16.1,0.0,11.0,70,2
11425,16,13.0,1105.0,0.0,20.4,101,16.1,71,6,16.1,0.0,25.0,70,1
16200,16,10.0,1612.0,0.14,16.5,94,40.0,89,7,8.0,8.0,25.0,70,1
3369,16,73.0,2630.0,-0.25,28.6,95,26.3,67,6,16.1,1.3,28.0,90,3
14450,16,6.0,1084.0,-0.4,13.7,97,27.8,106,7,8.0,8.0,15.0,50,1
946,15,57.0,2067.0,0.0,81.2,95,77.6,66,9,8.0,2.4,13.0,70,3
17825,19,82.0,2960.0,0.0,18.0,89,23.1,84,7,6.4,0.0,9.99999999999998,80,0
8530,15,0.0,895.0,0.0,21.2,101,22.4,77,7,16.1,0.0,82.0,70,0
2813,16,69.0,2486.0,0.21,60.4,95,26.3,68,6,16.1,4.7,6.99999999999999,90,0
13938,16,86.0,2465.0,0.4,20.0,94,41.2,102,7,8.0,24.0,18.0,70,1
71,15,0.0,881.0,0.0,20.4,103,21.6,63,9,16.1,2.4,8.99999999999999,70,0
5020,16,105.0,3016.0,0.17,28.6,95,26.3,64,6,16.1,4.7,0.999999999999988,70,0
17665,19,62.0,2981.0,0.26,82.4,94,92.5,85,7,6.4,0.0,4.99999999999999,90,0
1805,15,0.0,901.0,0.0,21.2,95,26.3,75,7,6.4,1.5,96.0,50,3
15943,16,80.0,2285.0,0.11,16.5,91,22.0,92,7,8.0,8.0,54.0,90,2
16691,18,38.0,2964.0,1.06,46.3,98,89.8,96,7,4.0,8.8,8.99999999999999,70,0
8558,15,19.0,1575.0,1.62,32.2,103,68.2,74,7,16.1,0.0,82.0,70,0
3490,16,74.0,2124.0,0.0,82.0,95,26.3,67,6,16.1,4.7,54.0,50,2
8010,15,0.0,906.0,0.0,21.6,92,23.5,71,7,16.1,0.0,26.0,70,3
3594,16,49.0,2467.0,0.2,82.0,95,26.3,68,6,16.1,4.7,14.0,50,0
23029,15,88.0,2553.0,-0.13,85.5,94,92.2,102,18,3.2,0.0,55.0,70,1
20749,20,6.99999999999999,869.0,-0.560000000000001,17.3,91,58.0,85,18,8.0,0.0,119.0,80,0
14066,16,85.0,2418.0,0.23,55.3,94,90.2,92,7,8.0,24.0,25.0,70,0
22410,15,62.0,2250.0,0.0,26.7,98,17.6,70,7,8.0,0.0,173.0,50,9
14586,16,64.0,2335.0,0.27,85.5,94,92.5,89,7,8.0,8.0,64.0,90,1
21404,15,109.0,3113.0,0.35,68.2,94,91.4,104,18,3.2,8.0,11.0,70,1
15959,16,99.0,2841.0,0.27,18.0,92,20.8,101,7,8.0,8.0,5.99999999999998,70,0
5359,16,5.0,1413.0,0.24,29.4,95,26.3,75,6,16.1,4.7,8.99999999999999,70,1
7363,14,0.0,914.0,-0.49,22.7,104,26.7,70,5,16.1,0.0,33.0,70,2
20510,20,82.0,2442.0,-0.46,44.7,91,87.8,87,18,8.0,0.0,84.0,70,11
1880,15,72.0,2068.0,0.5,81.6,95,26.3,70,7,6.4,1.5,0.999999999999988,70,0
17424,19,99.0,2839.0,0.88,62.0,92,89.8,84,7,6.4,0.0,6.99999999999999,80,0
3366,16,72.0,2616.0,-0.26,38.8,95,26.3,67,6,16.1,1.3,29.0,90,0
20550,20,79.0,2251.0,-0.19,16.5,91,22.0,80,18,8.0,0.0,4.99999999999999,80,0
15948,16,90.0,2587.0,0.57,57.6,91,89.8,96,7,8.0,8.0,56.0,90,2
15606,16,67.0,2432.0,0.14,18.4,91,25.5,89,7,8.0,24.0,27.0,90,1
19436,19,91.0,3265.0,0.17,85.5,94,98.8,84,7,6.4,4.8,9.99999999999998,80,0
2361,15,66.0,2390.0,-0.24,26.3,95,26.3,71,9,8.0,2.4,18.0,80,2
4403,16,95.0,2722.0,-0.27,34.1,95,26.3,64,6,16.1,4.7,2.99999999999999,80,0
1093,15,60.0,3029.0,0.25,82.0,88,85.5,69,9,8.0,2.4,3.99999999999998,50,0
14881,16,97.0,2796.0,-0.48,16.9,93,22.0,91,7,8.0,8.0,1.99999999999998,70,0
11117,16,108.0,3095.0,0.26,28.6,78,15.3,77,5,16.1,0.0,24.0,90,1
1232,15,71.0,2566.0,-0.23,26.7,83,16.5,65,9,8.0,2.4,15.0,80,0
1549,15,82.0,2347.0,0.73,38.0,80,54.1,69,6,16.1,0.299999999999998,6.99999999999999,60,0
5482,14,67.0,2400.0,0.74,82.0,102,80.8,76,7,16.1,0.0,12.0,70,0
3220,16,72.0,2587.0,-0.27,82.0,95,26.3,67,6,16.1,1.3,9.99999999999998,70,1
22461,15,49.0,2460.0,0.24,31.8,99,44.3,76,5,16.1,0.0,33.0,70,1
18408,19,97.0,2764.0,0.25,84.7,94,91.4,87,35,8.0,0.0,11.0,70,0
1449,15,18.0,1692.0,-0.94,36.9,79,43.9,65,9,8.0,2.4,83.0,90,9
10958,16,52.0,2655.0,0.0,39.6,87,68.2,76,5,16.1,0.0,14.0,90,0
5249,16,20.0,1056.0,-0.27,27.5,95,26.3,67,6,16.1,4.7,8.99999999999999,70,1
3791,16,30.0,1528.0,-1.07,22.7,95,26.3,67,6,16.1,4.7,24.0,70,1
19973,19,108.0,3098.0,0.18,51.0,92,90.6,84,7,5.6,9.6,5.99999999999998,90,0
13749,15,79.0,2296.0,0.25,20.4,93,82.0,91,18,3.2,0.0,16.0,70,1
10181,15,0.0,0.0,0.0,27.8,89,0.0,70,5,16.1,0.0,80.0,70,3
10775,15,28.0,1449.0,-1.66,23.5,92,19.6,70,5,16.1,0.0,118.0,50,3
7038,14,0.0,897.0,-1.26,22.4,99,26.7,71,5,16.1,0.0,45.0,70,3
17373,19,94.0,2704.0,-0.45,17.3,94,23.9,88,7,6.4,4.8,5.99999999999998,50,0
9176,15,51.0,2578.0,0.48,51.0,96,72.2,72,5,16.1,0.0,60.0,70,0
10282,15,0.0,906.0,0.0,22.0,102,23.5,63,5,16.1,0.0,85.0,70,4
7150,14,19.0,1029.0,-1.62,23.1,104,24.3,73,5,16.1,0.0,64.0,70,3
7979,15,53.0,2680.0,-0.95,27.8,91,18.4,74,7,16.1,0.0,26.0,70,3
12133,15,90.0,2575.0,0.0,85.5,95,91.8,100,18,3.2,0.0,9.99999999999998,70,1
774,15,78.0,2239.0,0.0,36.5,98,18.0,64,9,8.0,2.4,8.99999999999999,90,1
10710,15,63.0,2307.0,0.0,26.7,97,18.4,76,5,16.1,0.0,48.0,70,4
16198,16,7.99999999999999,1304.0,0.41,14.1,94,23.9,89,7,8.0,8.0,27.0,70,1
1558,15,85.0,2434.0,-0.19,27.5,78,18.4,68,6,16.1,0.299999999999998,2.99999999999999,90,0
9678,15,18.0,2187.0,0.16,32.9,100,77.6,78,5,16.1,0.0,43.0,70,6
10097,15,23.0,1821.0,1.14,40.4,101,78.4,78,5,16.1,0.0,50.0,70,2
16818,19,86.0,2446.0,0.0,83.1,94,92.9,88,7,5.6,9.6,9.99999999999998,70,0
17060,19,88.0,2536.0,0.0,83.9,94,91.8,83,7,6.4,4.8,1.99999999999998,70,1
11635,16,0.0,896.0,0.0,22.0,102,23.9,70,6,16.1,0.0,12.0,70,2
10270,15,0.0,901.0,0.0,22.0,100,24.3,60,5,16.1,0.0,85.0,70,4
21544,15,56.0,2073.0,-0.68,16.1,94,82.0,111,18,3.2,8.0,3.99999999999998,80,1
3272,16,63.0,2279.0,-0.69,27.5,95,26.3,66,6,16.1,1.3,9.99999999999998,80,1
5123,16,98.0,2858.0,0.0,35.7,95,26.3,65,6,16.1,4.7,14.0,90,0
10195,15,29.0,2351.0,-0.77,27.1,89,19.6,73,5,16.1,0.0,84.0,70,5
10697,15,69.0,2512.0,-0.48,27.5,97,18.4,73,5,16.1,0.0,43.0,70,4
3604,16,37.0,1857.0,-0.86,32.9,95,26.3,68,6,16.1,4.7,23.0,50,0
20578,20,75.0,2168.0,-0.46,16.5,92,22.0,76,18,8.0,0.0,13.0,90,1
7821,15,0.0,902.0,0.0,22.4,98,26.3,72,5,16.1,0.0,37.0,70,2
9638,15,44.0,2254.0,0.74,55.3,103,72.2,72,5,16.1,0.0,38.0,70,3
22645,19,86.0,2460.0,0.0,85.5,94,93.3,85,7,5.6,9.6,7.99999999999998,70,0
1017,15,73.0,2629.0,0.26,82.0,88,81.6,69,9,8.0,2.4,74.0,70,6
9366,15,42.0,1855.0,-0.25,24.7,99,19.2,70,5,16.1,0.0,46.0,70,4
2668,16,53.0,1915.0,-0.27,57.6,95,26.3,67,6,16.1,4.7,11.0,70,1
13230,15,60.0,2175.0,-0.53,15.7,94,21.2,94,18,3.2,8.0,11.0,90,1
14246,16,45.0,2153.0,0.42,16.1,92,25.9,93,7,8.0,8.0,62.0,50,2
11504,16,7.99999999999999,1376.0,-0.31,22.0,105,16.9,74,6,16.1,0.0,8.99999999999999,70,1
15497,16,34.0,1657.0,0.0,14.9,91,22.4,102,7,8.0,24.0,15.0,90,1
1202,15,65.0,2365.0,0.19,26.3,87,16.9,66,9,8.0,2.4,7.99999999999998,90,0
13201,15,78.0,2799.0,0.26,84.3,94,91.4,97,18,3.2,8.0,6.99999999999999,90,2
13730,15,88.0,2530.0,0.0,16.5,94,22.4,88,18,3.2,0.0,3.99999999999998,70,0
6178,14,24.0,1968.0,0.53,33.7,98,49.4,79,5,16.1,0.0,30.0,50,2
16256,16,3.99999999999999,958.0,0.39,18.0,94,48.2,100,7,8.0,8.0,26.0,70,2
16537,16,6.0,930.0,0.0,14.1,94,31.0,104,7,8.0,8.0,8.99999999999999,70,1
3504,16,80.0,2889.0,0.0,82.0,95,26.3,65,6,16.1,4.7,61.0,70,1
14550,16,28.0,1375.0,0.31,15.3,95,34.5,89,7,8.0,8.0,51.0,70,2
22136,14,93.0,2680.0,-0.81,27.5,87,19.2,75,7,16.1,0.0,6.99999999999999,90,0
10158,15,28.0,2383.0,-1.21,27.8,96,18.4,71,5,16.1,0.0,42.0,70,1
16330,16,0.0,661.0,0.0,12.9,94,29.4,92,7,8.0,8.0,8.99999999999999,70,1
12498,15,80.0,2307.0,-0.27,82.7,94,93.3,113,18,3.2,8.0,6.99999999999999,90,1
7734,15,30.0,1338.0,-1.37,20.8,101,20.4,75,5,16.1,0.0,45.0,70,1
13196,15,72.0,2579.0,0.14,81.2,94,91.8,94,18,3.2,8.0,9.99999999999998,70,2
13706,15,66.0,2382.0,0.13,43.1,94,86.7,101,18,3.2,0.0,14.0,90,0
8545,15,0.0,903.0,0.0,21.2,102,22.7,77,7,16.1,0.0,82.0,70,0
14265,16,24.0,1846.0,-0.38,15.3,91,20.0,93,7,8.0,8.0,13.0,70,0
1297,15,64.0,2314.0,0.0,82.0,96,81.2,71,9,16.1,2.4,8.99999999999999,70,0
506,15,37.0,2680.0,0.17,50.2,95,73.3,69,7,8.0,0.0,16.0,70,0
1225,15,73.0,2646.0,0.24,27.1,83,16.5,71,9,8.0,2.4,9.99999999999998,80,0
6595,14,22.0,1757.0,-0.73,24.7,99,23.9,71,5,16.1,0.0,42.0,70,1
11801,15,0.0,654.0,0.0,12.5,94,23.9,94,18,3.2,0.0,8.99999999999999,70,0
10847,16,49.0,1786.0,-0.98,24.3,98,19.2,74,5,16.1,0.0,26.0,90,3
150,15,93.0,2669.0,-0.52,28.6,96,53.3,65,9,16.1,2.4,8.99999999999999,70,0
7646,15,9.0,1467.0,0.24,45.5,100,61.6,74,5,16.1,0.0,48.0,70,1
727,15,89.0,2577.0,0.0,27.1,96,23.9,70,9,16.1,2.4,8.99999999999999,70,0
23036,15,75.0,2707.0,0.29,23.1,94,62.4,96,18,3.2,0.0,3.99999999999998,60,0
22655,15,56.0,2680.0,0.95,60.0,91,89.8,111,18,3.2,8.0,82.0,90,9
10570,15,0.0,908.0,0.0,23.1,98,27.5,75,5,16.1,0.0,20.0,70,0
9291,15,0.0,904.0,0.0,22.0,99,24.7,65,5,16.1,0.0,35.0,70,1
15020,16,103.0,2939.0,0.11,64.3,93,89.8,100,7,8.0,8.0,2.99999999999999,90,0
4552,16,73.0,2090.0,0.25,25.5,95,26.3,67,6,16.1,4.7,68.0,50,1
11899,15,94.0,2702.0,-0.55,16.5,93,29.8,92,18,3.2,0.0,6.99999999999999,90,0
14477,16,10.0,928.0,0.14,14.5,98,35.7,101,7,8.0,8.0,18.0,50,1
9200,15,23.0,1884.0,0.61,25.1,96,25.5,74,5,16.1,0.0,58.0,70,1
13118,15,74.0,2634.0,0.36,18.4,95,34.5,104,18,3.2,8.0,2.99999999999999,90,0
14296,16,15.0,1135.0,-0.86,13.7,92,26.7,88,7,8.0,8.0,11.0,50,0
8646,15,63.0,1807.0,-0.33,24.7,90,20.8,75,7,16.1,0.0,31.0,70,0
14166,16,50.0,2400.0,0.32,31.4,94,89.8,92,7,8.0,8.0,11.0,90,0
3095,16,78.0,2271.0,-0.77,37.3,95,26.3,62,6,16.1,4.7,8.99999999999999,70,1
10813,16,44.0,2247.0,0.5,79.2,93,40.8,72,5,16.1,0.0,154.0,50,8
20365,20,92.0,2636.0,0.45,23.5,91,89.0,78,7,8.0,0.0,52.0,50,0
20518,20,93.0,2677.0,-0.23,17.6,93,21.2,81,18,8.0,0.0,87.0,90,8
1574,15,80.0,2314.0,-1.29,26.3,79,17.3,66,6,16.1,0.299999999999998,6.99999999999999,90,0
21132,20,27.0,2047.0,0.86,20.4,94,47.8,81,7,8.0,0.0,11.0,70,0
5551,14,88.0,2536.0,0.0,82.0,102,80.4,77,7,16.1,0.0,41.0,90,1
22742,16,99.0,2865.0,0.39,61.2,94,89.8,101,7,8.0,8.0,2.99999999999999,90,0
10157,15,35.0,2913.0,-0.72,28.2,96,16.1,71,5,16.1,0.0,41.0,70,1
18732,19,88.0,2567.0,-0.29,85.1,94,91.4,88,7,6.4,0.0,6.99999999999999,70,0
2228,15,97.0,2736.0,-0.39,27.5,95,26.3,70,9,8.0,2.4,12.0,90,0
14924,16,81.0,2819.0,-0.13,36.1,93,89.4,104,7,8.0,8.0,2.99999999999999,70,0
3733,16,17.0,2714.0,0.16,35.7,95,26.3,65,6,16.1,4.7,49.0,70,2
5597,14,91.0,3285.0,0.0,82.0,90,87.5,69,7,16.1,0.0,2.99999999999999,90,0
12496,15,82.0,2346.0,-0.23,81.2,94,92.9,114,18,3.2,8.0,6.99999999999999,90,1
14687,16,87.0,2512.0,0.26,18.4,92,62.4,92,7,8.0,8.0,19.0,90,1
9742,15,36.0,1881.0,0.17,32.5,96,40.8,73,5,16.1,0.0,62.0,70,3
3652,16,65.0,1881.0,-0.63,24.7,95,26.3,61,6,16.1,4.7,64.0,50,1
15994,16,104.0,2956.0,0.34,17.3,91,23.1,91,7,8.0,8.0,4.99999999999999,70,0
19181,19,92.0,2627.0,0.0,80.4,94,91.0,83,7,6.4,4.8,3.99999999999998,80,0
22932,15,99.0,2836.0,0.0,17.6,94,24.3,97,18,3.2,0.0,42.0,80,1
22752,15,92.0,3707.0,-0.14,60.4,95,88.2,101,18,3.2,8.0,80.0,90,1
4069,16,65.0,1860.0,-1.57,24.7,95,26.3,68,6,16.1,4.7,6.99999999999999,90,0
19469,19,79.0,2856.0,0.0,85.1,94,92.2,81,7,6.4,4.8,33.0,60,0
8372,15,56.0,2872.0,-0.17,38.4,100,57.6,75,7,16.1,0.0,43.0,70,4
16456,16,0.0,1343.0,0.0,14.1,94,26.7,83,7,8.0,8.0,12.0,70,2
3080,16,77.0,2199.0,0.28,82.0,95,26.3,66,6,16.1,1.3,247.0,90,16
4173,16,5.0,1354.0,0.0,23.1,95,26.3,57,6,16.1,4.7,22.0,80,1
1679,15,0.0,899.0,0.0,21.2,93,23.9,68,7,6.4,1.5,93.0,50,3
20948,20,103.0,2960.0,0.0,18.0,91,23.9,81,7,8.0,0.0,17.0,90,1
16106,16,93.0,2690.0,-0.39,17.3,91,23.1,92,7,8.0,8.0,11.0,90,1
678,15,69.0,2011.0,0.0,25.5,91,18.8,70,7,8.0,0.0,4.99999999999999,80,0
4246,16,0.0,907.0,0.0,22.0,95,26.3,66,6,16.1,4.7,20.0,90,1
16555,16,2.99999999999999,957.0,-0.28,14.5,94,33.3,100,7,8.0,8.0,8.99999999999999,70,1
5256,16,19.0,985.0,-0.54,22.0,95,26.3,67,6,16.1,4.7,12.0,70,2
8033,15,6.99999999999999,1530.0,0.33,34.5,95,57.3,65,7,16.1,0.0,26.0,70,3
9090,15,0.0,900.0,0.0,21.6,99,24.3,74,5,16.1,0.0,67.0,70,2
11574,16,0.0,902.0,0.0,22.0,103,24.3,77,6,16.1,0.0,11.0,70,2
7355,14,22.0,1121.0,-1.03,21.2,104,18.8,70,5,16.1,0.0,32.0,70,2
14725,16,92.0,2645.0,0.0,17.3,91,24.3,92,7,8.0,8.0,8.99999999999999,90,0
15243,16,52.0,1953.0,-0.35,20.4,94,87.8,96,7,8.0,8.0,22.0,50,2
17332,19,103.0,3720.0,0.46,26.3,90,56.1,88,7,6.4,4.8,2.99999999999999,80,0
8355,15,26.0,2176.0,0.47,76.5,105,75.7,75,7,16.1,0.0,58.0,70,5
4224,16,3.99999999999999,1673.0,0.0,35.3,95,26.3,63,6,16.1,4.7,21.0,90,1
19133,19,87.0,2488.0,0.0,83.5,94,91.8,79,7,6.4,0.0,1.99999999999998,90,0
8408,15,58.0,2111.0,-1.15,26.3,87,19.2,77,7,16.1,0.0,30.0,70,0
13893,16,54.0,1939.0,0.55,55.3,94,89.8,94,7,8.0,24.0,39.0,90,2
15982,16,98.0,2825.0,-0.2,17.6,91,23.1,91,7,8.0,8.0,11.0,70,0
19689,19,72.0,2052.0,-0.23,85.5,93,91.0,81,7,5.6,9.6,7.99999999999998,90,0
1189,15,64.0,2322.0,-0.25,25.9,88,16.9,61,9,8.0,2.4,7.99999999999998,70,2
14779,16,108.0,3085.0,0.0,21.2,94,40.4,102,7,8.0,8.0,6.99999999999999,90,0
11310,16,93.0,2682.0,0.0,27.8,93,17.6,76,6,16.1,0.0,14.0,90,0
8544,15,0.0,899.0,0.0,21.2,102,22.4,77,7,16.1,0.0,82.0,70,0
19010,19,79.0,2825.0,0.0,71.4,93,90.2,84,7,6.4,4.8,90.0,60,6
964,15,55.0,2002.0,0.0,82.0,98,82.4,64,9,8.0,2.4,24.0,80,0
9664,15,31.0,2562.0,0.23,35.3,102,47.5,74,5,16.1,0.0,44.0,70,6
6448,14,27.0,1408.0,-0.13,32.2,101,52.5,76,5,16.1,0.0,44.0,70,1
17613,19,76.0,2765.0,0.16,83.5,94,91.4,83,7,6.4,0.0,72.0,70,3
16322,16,0.0,675.0,0.0,12.9,94,28.6,92,7,8.0,8.0,8.99999999999999,70,1
5726,14,72.0,2596.0,0.0,82.0,88,81.2,77,7,16.1,0.0,0.999999999999988,70,0
12418,15,98.0,2827.0,0.27,16.9,91,19.2,101,18,3.2,8.0,7.99999999999998,90,0
23112,15,96.0,2740.0,0.25,17.3,91,23.1,113,18,3.2,8.0,14.0,60,2
3381,16,79.0,2856.0,0.26,68.2,95,26.3,66,6,16.1,4.7,8.99999999999999,70,1
12949,15,102.0,2907.0,0.33,17.6,91,23.5,105,7,8.0,0.0,2.99999999999999,90,0
9462,15,0.0,638.0,0.0,17.3,100,21.2,73,5,16.1,0.0,47.0,70,5
14992,16,120.0,3417.0,0.22,26.3,91,63.9,93,7,8.0,8.0,2.99999999999999,90,0
8535,15,0.0,902.0,0.0,21.2,102,22.7,77,7,16.1,0.0,82.0,70,0
22830,15,64.0,2318.0,-0.24,82.0,90,81.6,66,9,8.0,2.4,2.99999999999999,70,0
6675,14,0.0,904.0,0.0,21.6,102,22.4,74,5,16.1,0.0,132.0,70,10
9986,15,21.0,2012.0,0.47,55.7,94,71.8,68,5,16.1,0.0,34.0,70,3
16147,16,45.0,2191.0,-0.14,16.9,92,22.4,101,7,8.0,8.0,28.0,70,0
11582,16,0.0,902.0,0.0,21.6,103,23.5,80,6,16.1,0.0,11.0,70,2
8014,15,0.999999999999997,902.0,0.0,21.6,93,23.5,71,7,16.1,0.0,26.0,70,3
6653,14,0.0,908.0,0.0,22.4,101,25.9,74,5,16.1,0.0,132.0,70,10
122,15,85.0,3060.0,0.49,82.0,103,80.8,69,9,16.1,2.4,27.0,70,1
6443,14,30.0,1574.0,-0.22,23.1,102,18.4,75,5,16.1,0.0,50.0,70,1
12337,15,97.0,2767.0,-0.800000000000001,17.3,93,23.9,97,18,3.2,0.0,3.99999999999998,90,0
17159,19,62.0,2945.0,0.75,64.7,94,89.8,85,7,6.4,4.8,14.0,90,2
21023,20,109.0,3133.0,-0.19,18.0,91,23.9,84,7,8.0,0.0,11.0,70,1
8120,15,23.0,1858.0,0.48,34.1,96,60.8,74,7,16.1,0.0,20.0,70,0
21038,20,97.0,2867.0,-1.37,17.3,88,21.6,79,7,8.0,0.0,8.99999999999999,90,0
6625,14,30.0,2471.0,-0.24,27.8,101,18.4,75,5,16.1,0.0,105.0,70,10
10545,15,2.99999999999999,910.0,-0.75,23.5,101,29.4,75,5,16.1,0.0,20.0,70,0
4264,16,0.0,915.0,0.0,21.6,95,26.3,60,6,16.1,4.7,20.0,90,1
20445,20,88.0,2538.0,-0.35,17.3,91,23.5,83,7,8.0,0.0,9.99999999999998,90,0
12874,15,27.0,1302.0,0.67,70.2,94,89.0,100,18,3.2,0.0,95.0,50,3
8229,15,17.0,1431.0,0.0,23.5,98,19.6,79,7,16.1,0.0,67.0,70,1
14641,16,69.0,2523.0,0.13,18.8,91,20.4,98,7,8.0,8.0,8.99999999999999,70,0
5234,16,43.0,1546.0,0.25,36.1,95,26.3,67,6,16.1,4.7,26.0,70,2
17901,19,73.0,2637.0,0.34,85.5,94,91.0,80,7,6.4,0.0,0.999999999999988,90,0
17065,19,90.0,2570.0,0.0,85.1,94,91.4,81,7,6.4,4.8,2.99999999999999,90,1
18792,19,74.0,2696.0,0.0,17.3,91,23.9,85,7,6.4,0.0,5.99999999999998,70,0
14707,16,92.0,2632.0,0.23,28.6,92,76.1,93,7,8.0,8.0,12.0,90,0
21094,20,74.0,2160.0,-1.05,42.7,94,89.4,80,7,8.0,0.0,7.99999999999998,70,0
19097,19,96.0,2756.0,0.0,71.4,94,90.2,84,7,6.4,0.0,7.99999999999998,80,0
3602,16,43.0,2181.0,-1.26,25.9,95,26.3,68,6,16.1,4.7,8.99999999999999,70,1
14895,16,18.0,1190.0,0.54,17.3,92,65.5,96,7,8.0,8.0,1.99999999999998,90,0
6873,14,6.0,905.0,-1.0,22.7,99,26.7,75,5,16.1,0.0,49.0,70,3
13481,15,43.0,2076.0,-1.01,15.7,92,21.6,94,18,3.2,0.0,90.0,60,6
22343,19,75.0,2679.0,-0.18,85.5,95,82.4,81,7,5.6,9.6,68.0,50,4
5210,16,71.0,2075.0,-0.98,25.1,95,26.3,63,6,16.1,4.7,11.0,70,0
20496,20,94.0,2692.0,0.22,16.9,91,21.6,85,18,8.0,0.0,13.0,80,2
4308,16,0.0,1003.0,-0.63,23.5,95,26.3,61,6,16.1,4.7,20.0,80,1
22250,16,76.0,2752.0,-0.18,82.0,95,26.3,68,6,16.1,1.3,12.0,90,2
2914,16,77.0,2793.0,0.0,82.0,95,26.3,65,6,16.1,1.3,3.99999999999998,90,1
3589,16,45.0,2292.0,0.0,82.0,95,26.3,67,6,16.1,4.7,12.0,50,0
11335,16,0.999999999999997,898.0,-0.54,22.4,93,25.1,72,6,16.1,0.0,19.0,70,1
13574,15,92.0,2616.0,0.13,58.8,92,89.4,100,18,3.2,8.0,2.99999999999999,90,0
21113,20,0.0,785.0,-0.560000000000001,12.9,92,25.5,91,7,8.0,0.0,12.0,70,0
22734,15,85.0,3075.0,-0.27,23.1,93,66.3,89,18,3.2,0.0,56.0,90,3
18148,19,96.0,2747.0,-0.27,17.3,91,22.7,84,35,8.0,0.0,2.99999999999999,90,0
